resume_id,resume_text,job_title,job_description,expected_job
R40,Python developer FastAPI REST API PostgreSQL MySQL Git Docker AWS OOP,Cybersecurity Analyst,Monitor security using cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewalls IDS IPS and Wireshark.,Python Software Engineer
R40,Python developer FastAPI REST API PostgreSQL MySQL Git Docker AWS OOP,Python Software Engineer,Build Python applications and backend services using Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker and AWS.,Python Software Engineer
R41,Python backend services Flask SQL Git REST APIs automation Docker,Software Development Engineer,Develop scalable software using Java Python C++ DSA OOP SQL REST APIs Git Linux. System design Docker cloud and CI/CD preferred.,Python Software Engineer
R41,Python backend services Flask SQL Git REST APIs automation Docker,AI Engineer,Build AI solutions using Python machine learning deep learning TensorFlow PyTorch NLP computer vision model training and evaluation. Transformers preferred.,Python Software Engineer
R41,Python backend services Flask SQL Git REST APIs automation Docker,Machine Learning Engineer,Develop ML models using Python supervised and unsupervised learning feature engineering scikit learn TensorFlow PyTorch and model evaluation. MLOps preferred.,Python Software Engineer
R41,Python backend services Flask SQL Git REST APIs automation Docker,Data Scientist,Analyze data using Python statistics machine learning pandas NumPy SQL feature engineering model evaluation and visualization.,Python Software Engineer
R41,Python backend services Flask SQL Git REST APIs automation Docker,Data Engineer,Build data pipelines using Python SQL ETL Spark PySpark Hadoop HDFS Airflow and data warehouses. AWS and Docker preferred.,Python Software Engineer
R41,Python backend services Flask SQL Git REST APIs automation Docker,Computer Vision Engineer,Develop computer vision systems using Python OpenCV CNN image classification object detection image segmentation and PyTorch or TensorFlow.,Python Software Engineer
R41,Python backend services Flask SQL Git REST APIs automation Docker,Generative AI Engineer,Build GenAI applications using Python LLMs transformers RAG embeddings vector databases Hugging Face NLP and prompt engineering.,Python Software Engineer
R41,Python backend services Flask SQL Git REST APIs automation Docker,DevOps Engineer,Automate infrastructure using Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting and Terraform.,Python Software Engineer
R41,Python backend services Flask SQL Git REST APIs automation Docker,Cybersecurity Analyst,Monitor security using cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewalls IDS IPS and Wireshark.,Python Software Engineer
R41,Python backend services Flask SQL Git REST APIs automation Docker,Python Software Engineer,Build Python applications and backend services using Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker and AWS.,Python Software Engineer
R42,Python programming OOP APIs PostgreSQL FastAPI Linux Git Docker AWS,Software Development Engineer,Develop scalable software using Java Python C++ DSA OOP SQL REST APIs Git Linux. System design Docker cloud and CI/CD preferred.,Python Software Engineer
R42,Python programming OOP APIs PostgreSQL FastAPI Linux Git Docker AWS,AI Engineer,Build AI solutions using Python machine learning deep learning TensorFlow PyTorch NLP computer vision model training and evaluation. Transformers preferred.,Python Software Engineer
R42,Python programming OOP APIs PostgreSQL FastAPI Linux Git Docker AWS,Machine Learning Engineer,Develop ML models using Python supervised and unsupervised learning feature engineering scikit learn TensorFlow PyTorch and model evaluation. MLOps preferred.,Python Software Engineer
R42,Python programming OOP APIs PostgreSQL FastAPI Linux Git Docker AWS,Data Scientist,Analyze data using Python statistics machine learning pandas NumPy SQL feature engineering model evaluation and visualization.,Python Software Engineer
R42,Python programming OOP APIs PostgreSQL FastAPI Linux Git Docker AWS,Data Engineer,Build data pipelines using Python SQL ETL Spark PySpark Hadoop HDFS Airflow and data warehouses. AWS and Docker preferred.,Python Software Engineer
R42,Python programming OOP APIs PostgreSQL FastAPI Linux Git Docker AWS,Computer Vision Engineer,Develop computer vision systems using Python OpenCV CNN image classification object detection image segmentation and PyTorch or TensorFlow.,Python Software Engineer
R42,Python programming OOP APIs PostgreSQL FastAPI Linux Git Docker AWS,Generative AI Engineer,Build GenAI applications using Python LLMs transformers RAG embeddings vector databases Hugging Face NLP and prompt engineering.,Python Software Engineer
R42,Python programming OOP APIs PostgreSQL FastAPI Linux Git Docker AWS,DevOps Engineer,Automate infrastructure using Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting and Terraform.,Python Software Engineer
R42,Python programming OOP APIs PostgreSQL FastAPI Linux Git Docker AWS,Cybersecurity Analyst,Monitor security using cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewalls IDS IPS and Wireshark.,Python Software Engineer
R42,Python programming OOP APIs PostgreSQL FastAPI Linux Git Docker AWS,Python Software Engineer,Build Python applications and backend services using Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker and AWS.,Python Software Engineer
R43,Python machine learning deep learning NLP transformers PyTorch computer vision model evaluation,Software Development Engineer,Develop scalable software using Java Python C++ DSA OOP SQL REST APIs Git Linux. System design Docker cloud and CI/CD preferred.,AI Engineer
R43,Python machine learning deep learning NLP transformers PyTorch computer vision model evaluation,AI Engineer,Build AI solutions using Python machine learning deep learning TensorFlow PyTorch NLP computer vision model training and evaluation. Transformers preferred.,AI Engineer
R43,Python machine learning deep learning NLP transformers PyTorch computer vision model evaluation,Machine Learning Engineer,Develop ML models using Python supervised and unsupervised learning feature engineering scikit learn TensorFlow PyTorch and model evaluation. MLOps preferred.,AI Engineer
R43,Python machine learning deep learning NLP transformers PyTorch computer vision model evaluation,Data Scientist,Analyze data using Python statistics machine learning pandas NumPy SQL feature engineering model evaluation and visualization.,AI Engineer
R43,Python machine learning deep learning NLP transformers PyTorch computer vision model evaluation,Data Engineer,Build data pipelines using Python SQL ETL Spark PySpark Hadoop HDFS Airflow and data warehouses. AWS and Docker preferred.,AI Engineer
R43,Python machine learning deep learning NLP transformers PyTorch computer vision model evaluation,Computer Vision Engineer,Develop computer vision systems using Python OpenCV CNN image classification object detection image segmentation and PyTorch or TensorFlow.,AI Engineer
R43,Python machine learning deep learning NLP transformers PyTorch computer vision model evaluation,Generative AI Engineer,Build GenAI applications using Python LLMs transformers RAG embeddings vector databases Hugging Face NLP and prompt engineering.,AI Engineer
R43,Python machine learning deep learning NLP transformers PyTorch computer vision model evaluation,DevOps Engineer,Automate infrastructure using Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting and Terraform.,AI Engineer
R43,Python machine learning deep learning NLP transformers PyTorch computer vision model evaluation,Cybersecurity Analyst,Monitor security using cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewalls IDS IPS and Wireshark.,AI Engineer
R43,Python machine learning deep learning NLP transformers PyTorch computer vision model evaluation,Python Software Engineer,Build Python applications and backend services using Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker and AWS.,AI Engineer
R44,Python SQL pandas NumPy machine learning NLP statistics model evaluation visualization,Software Development Engineer,Develop scalable software using Java Python C++ DSA OOP SQL REST APIs Git Linux. System design Docker cloud and CI/CD preferred.,Data Scientist
R44,Python SQL pandas NumPy machine learning NLP statistics model evaluation visualization,AI Engineer,Build AI solutions using Python machine learning deep learning TensorFlow PyTorch NLP computer vision model training and evaluation. Transformers preferred.,Data Scientist
R44,Python SQL pandas NumPy machine learning NLP statistics model evaluation visualization,Machine Learning Engineer,Develop ML models using Python supervised and unsupervised learning feature engineering scikit learn TensorFlow PyTorch and model evaluation. MLOps preferred.,Data Scientist
R44,Python SQL pandas NumPy machine learning NLP statistics model evaluation visualization,Data Scientist,Analyze data using Python statistics machine learning pandas NumPy SQL feature engineering model evaluation and visualization.,Data Scientist
R44,Python SQL pandas NumPy machine learning NLP statistics model evaluation visualization,Data Engineer,Build data pipelines using Python SQL ETL Spark PySpark Hadoop HDFS Airflow and data warehouses. AWS and Docker preferred.,Data Scientist
R44,Python SQL pandas NumPy machine learning NLP statistics model evaluation visualization,Computer Vision Engineer,Develop computer vision systems using Python OpenCV CNN image classification object detection image segmentation and PyTorch or TensorFlow.,Data Scientist
R44,Python SQL pandas NumPy machine learning NLP statistics model evaluation visualization,Generative AI Engineer,Build GenAI applications using Python LLMs transformers RAG embeddings vector databases Hugging Face NLP and prompt engineering.,Data Scientist
R44,Python SQL pandas NumPy machine learning NLP statistics model evaluation visualization,DevOps Engineer,Automate infrastructure using Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting and Terraform.,Data Scientist
R44,Python SQL pandas NumPy machine learning NLP statistics model evaluation visualization,Cybersecurity Analyst,Monitor security using cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewalls IDS IPS and Wireshark.,Data Scientist
R44,Python SQL pandas NumPy machine learning NLP statistics model evaluation visualization,Python Software Engineer,Build Python applications and backend services using Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker and AWS.,Data Scientist
R45,Python NLP transformers LLM RAG embeddings Hugging Face machine learning prompt engineering,Software Development Engineer,Develop scalable software using Java Python C++ DSA OOP SQL REST APIs Git Linux. System design Docker cloud and CI/CD preferred.,Generative AI Engineer
R45,Python NLP transformers LLM RAG embeddings Hugging Face machine learning prompt engineering,AI Engineer,Build AI solutions using Python machine learning deep learning TensorFlow PyTorch NLP computer vision model training and evaluation. Transformers preferred.,Generative AI Engineer
R45,Python NLP transformers LLM RAG embeddings Hugging Face machine learning prompt engineering,Machine Learning Engineer,Develop ML models using Python supervised and unsupervised learning feature engineering scikit learn TensorFlow PyTorch and model evaluation. MLOps preferred.,Generative AI Engineer
R45,Python NLP transformers LLM RAG embeddings Hugging Face machine learning prompt engineering,Data Scientist,Analyze data using Python statistics machine learning pandas NumPy SQL feature engineering model evaluation and visualization.,Generative AI Engineer
R45,Python NLP transformers LLM RAG embeddings Hugging Face machine learning prompt engineering,Data Engineer,Build data pipelines using Python SQL ETL Spark PySpark Hadoop HDFS Airflow and data warehouses. AWS and Docker preferred.,Generative AI Engineer
R45,Python NLP transformers LLM RAG embeddings Hugging Face machine learning prompt engineering,Computer Vision Engineer,Develop computer vision systems using Python OpenCV CNN image classification object detection image segmentation and PyTorch or TensorFlow.,Generative AI Engineer
R45,Python NLP transformers LLM RAG embeddings Hugging Face machine learning prompt engineering,Generative AI Engineer,Build GenAI applications using Python LLMs transformers RAG embeddings vector databases Hugging Face NLP and prompt engineering.,Generative AI Engineer
R45,Python NLP transformers LLM RAG embeddings Hugging Face machine learning prompt engineering,DevOps Engineer,Automate infrastructure using Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting and Terraform.,Generative AI Engineer
R45,Python NLP transformers LLM RAG embeddings Hugging Face machine learning prompt engineering,Cybersecurity Analyst,Monitor security using cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewalls IDS IPS and Wireshark.,Generative AI Engineer
R45,Python NLP transformers LLM RAG embeddings Hugging Face machine learning prompt engineering,Python Software Engineer,Build Python applications and backend services using Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker and AWS.,Generative AI Engineer
R46,Java Python SQL DSA OOP REST APIs Git Docker cloud backend system design,Software Development Engineer,Develop scalable software using Java Python C++ DSA OOP SQL REST APIs Git Linux. System design Docker cloud and CI/CD preferred.,Software Development Engineer
R46,Java Python SQL DSA OOP REST APIs Git Docker cloud backend system design,AI Engineer,Build AI solutions using Python machine learning deep learning TensorFlow PyTorch NLP computer vision model training and evaluation. Transformers preferred.,Software Development Engineer
R46,Java Python SQL DSA OOP REST APIs Git Docker cloud backend system design,Machine Learning Engineer,Develop ML models using Python supervised and unsupervised learning feature engineering scikit learn TensorFlow PyTorch and model evaluation. MLOps preferred.,Software Development Engineer
R46,Java Python SQL DSA OOP REST APIs Git Docker cloud backend system design,Data Scientist,Analyze data using Python statistics machine learning pandas NumPy SQL feature engineering model evaluation and visualization.,Software Development Engineer
R46,Java Python SQL DSA OOP REST APIs Git Docker cloud backend system design,Data Engineer,Build data pipelines using Python SQL ETL Spark PySpark Hadoop HDFS Airflow and data warehouses. AWS and Docker preferred.,Software Development Engineer
R46,Java Python SQL DSA OOP REST APIs Git Docker cloud backend system design,Computer Vision Engineer,Develop computer vision systems using Python OpenCV CNN image classification object detection image segmentation and PyTorch or TensorFlow.,Software Development Engineer
R46,Java Python SQL DSA OOP REST APIs Git Docker cloud backend system design,Generative AI Engineer,Build GenAI applications using Python LLMs transformers RAG embeddings vector databases Hugging Face NLP and prompt engineering.,Software Development Engineer
R46,Java Python SQL DSA OOP REST APIs Git Docker cloud backend system design,DevOps Engineer,Automate infrastructure using Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting and Terraform.,Software Development Engineer
R46,Java Python SQL DSA OOP REST APIs Git Docker cloud backend system design,Cybersecurity Analyst,Monitor security using cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewalls IDS IPS and Wireshark.,Software Development Engineer
R46,Java Python SQL DSA OOP REST APIs Git Docker cloud backend system design,Python Software Engineer,Build Python applications and backend services using Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker and AWS.,Software Development Engineer
R47,network security cloud security SIEM Splunk Python Linux firewall incident response vulnerability assessment,Software Development Engineer,Develop scalable software using Java Python C++ DSA OOP SQL REST APIs Git Linux. System design Docker cloud and CI/CD preferred.,Cybersecurity Analyst
R47,network security cloud security SIEM Splunk Python Linux firewall incident response vulnerability assessment,AI Engineer,Build AI solutions using Python machine learning deep learning TensorFlow PyTorch NLP computer vision model training and evaluation. Transformers preferred.,Cybersecurity Analyst
R47,network security cloud security SIEM Splunk Python Linux firewall incident response vulnerability assessment,Machine Learning Engineer,Develop ML models using Python supervised and unsupervised learning feature engineering scikit learn TensorFlow PyTorch and model evaluation. MLOps preferred.,Cybersecurity Analyst
R47,network security cloud security SIEM Splunk Python Linux firewall incident response vulnerability assessment,Data Scientist,Analyze data using Python statistics machine learning pandas NumPy SQL feature engineering model evaluation and visualization.,Cybersecurity Analyst
R47,network security cloud security SIEM Splunk Python Linux firewall incident response vulnerability assessment,Data Engineer,Build data pipelines using Python SQL ETL Spark PySpark Hadoop HDFS Airflow and data warehouses. AWS and Docker preferred.,Cybersecurity Analyst
R47,network security cloud security SIEM Splunk Python Linux firewall incident response vulnerability assessment,Computer Vision Engineer,Develop computer vision systems using Python OpenCV CNN image classification object detection image segmentation and PyTorch or TensorFlow.,Cybersecurity Analyst
R47,network security cloud security SIEM Splunk Python Linux firewall incident response vulnerability assessment,Generative AI Engineer,Build GenAI applications using Python LLMs transformers RAG embeddings vector databases Hugging Face NLP and prompt engineering.,Cybersecurity Analyst
R47,network security cloud security SIEM Splunk Python Linux firewall incident response vulnerability assessment,DevOps Engineer,Automate infrastructure using Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting and Terraform.,Cybersecurity Analyst
R47,network security cloud security SIEM Splunk Python Linux firewall incident response vulnerability assessment,Cybersecurity Analyst,Monitor security using cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewalls IDS IPS and Wireshark.,Cybersecurity Analyst
R47,network security cloud security SIEM Splunk Python Linux firewall incident response vulnerability assessment,Python Software Engineer,Build Python applications and backend services using Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker and AWS.,Cybersecurity Analyst
R48,Python SQL ETL Spark Airflow AWS Docker data pipelines machine learning,Software Development Engineer,Develop scalable software using Java Python C++ DSA OOP SQL REST APIs Git Linux. System design Docker cloud and CI/CD preferred.,Data Engineer
R48,Python SQL ETL Spark Airflow AWS Docker data pipelines machine learning,AI Engineer,Build AI solutions using Python machine learning deep learning TensorFlow PyTorch NLP computer vision model training and evaluation. Transformers preferred.,Data Engineer
R48,Python SQL ETL Spark Airflow AWS Docker data pipelines machine learning,Machine Learning Engineer,Develop ML models using Python supervised and unsupervised learning feature engineering scikit learn TensorFlow PyTorch and model evaluation. MLOps preferred.,Data Engineer
R48,Python SQL ETL Spark Airflow AWS Docker data pipelines machine learning,Data Scientist,Analyze data using Python statistics machine learning pandas NumPy SQL feature engineering model evaluation and visualization.,Data Engineer
R48,Python SQL ETL Spark Airflow AWS Docker data pipelines machine learning,Data Engineer,Build data pipelines using Python SQL ETL Spark PySpark Hadoop HDFS Airflow and data warehouses. AWS and Docker preferred.,Data Engineer
R48,Python SQL ETL Spark Airflow AWS Docker data pipelines machine learning,Computer Vision Engineer,Develop computer vision systems using Python OpenCV CNN image classification object detection image segmentation and PyTorch or TensorFlow.,Data Engineer
R48,Python SQL ETL Spark Airflow AWS Docker data pipelines machine learning,Generative AI Engineer,Build GenAI applications using Python LLMs transformers RAG embeddings vector databases Hugging Face NLP and prompt engineering.,Data Engineer
R48,Python SQL ETL Spark Airflow AWS Docker data pipelines machine learning,DevOps Engineer,Automate infrastructure using Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting and Terraform.,Data Engineer
R48,Python SQL ETL Spark Airflow AWS Docker data pipelines machine learning,Cybersecurity Analyst,Monitor security using cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewalls IDS IPS and Wireshark.,Data Engineer
R48,Python SQL ETL Spark Airflow AWS Docker data pipelines machine learning,Python Software Engineer,Build Python applications and backend services using Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker and AWS.,Data Engineer
R49,Python OpenCV CNN PyTorch deep learning image classification object detection machine learning,Software Development Engineer,Develop scalable software using Java Python C++ DSA OOP SQL REST APIs Git Linux. System design Docker cloud and CI/CD preferred.,Computer Vision Engineer
R49,Python OpenCV CNN PyTorch deep learning image classification object detection machine learning,AI Engineer,Build AI solutions using Python machine learning deep learning TensorFlow PyTorch NLP computer vision model training and evaluation. Transformers preferred.,Computer Vision Engineer
R49,Python OpenCV CNN PyTorch deep learning image classification object detection machine learning,Machine Learning Engineer,Develop ML models using Python supervised and unsupervised learning feature engineering scikit learn TensorFlow PyTorch and model evaluation. MLOps preferred.,Computer Vision Engineer
R49,Python OpenCV CNN PyTorch deep learning image classification object detection machine learning,Data Scientist,Analyze data using Python statistics machine learning pandas NumPy SQL feature engineering model evaluation and visualization.,Computer Vision Engineer
R49,Python OpenCV CNN PyTorch deep learning image classification object detection machine learning,Data Engineer,Build data pipelines using Python SQL ETL Spark PySpark Hadoop HDFS Airflow and data warehouses. AWS and Docker preferred.,Computer Vision Engineer
R49,Python OpenCV CNN PyTorch deep learning image classification object detection machine learning,Computer Vision Engineer,Develop computer vision systems using Python OpenCV CNN image classification object detection image segmentation and PyTorch or TensorFlow.,Computer Vision Engineer
R49,Python OpenCV CNN PyTorch deep learning image classification object detection machine learning,Generative AI Engineer,Build GenAI applications using Python LLMs transformers RAG embeddings vector databases Hugging Face NLP and prompt engineering.,Computer Vision Engineer
R49,Python OpenCV CNN PyTorch deep learning image classification object detection machine learning,DevOps Engineer,Automate infrastructure using Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting and Terraform.,Computer Vision Engineer
R49,Python OpenCV CNN PyTorch deep learning image classification object detection machine learning,Cybersecurity Analyst,Monitor security using cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewalls IDS IPS and Wireshark.,Computer Vision Engineer
R49,Python OpenCV CNN PyTorch deep learning image classification object detection machine learning,Python Software Engineer,Build Python applications and backend services using Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker and AWS.,Computer Vision Engineer
R50,Python machine learning TensorFlow feature engineering NLP model training SQL pandas deployment,Software Development Engineer,Develop scalable software using Java Python C++ DSA OOP SQL REST APIs Git Linux. System design Docker cloud and CI/CD preferred.,Machine Learning Engineer
R50,Python machine learning TensorFlow feature engineering NLP model training SQL pandas deployment,AI Engineer,Build AI solutions using Python machine learning deep learning TensorFlow PyTorch NLP computer vision model training and evaluation. Transformers preferred.,Machine Learning Engineer
R50,Python machine learning TensorFlow feature engineering NLP model training SQL pandas deployment,Machine Learning Engineer,Develop ML models using Python supervised and unsupervised learning feature engineering scikit learn TensorFlow PyTorch and model evaluation. MLOps preferred.,Machine Learning Engineer
R50,Python machine learning TensorFlow feature engineering NLP model training SQL pandas deployment,Data Scientist,Analyze data using Python statistics machine learning pandas NumPy SQL feature engineering model evaluation and visualization.,Machine Learning Engineer
R50,Python machine learning TensorFlow feature engineering NLP model training SQL pandas deployment,Data Engineer,Build data pipelines using Python SQL ETL Spark PySpark Hadoop HDFS Airflow and data warehouses. AWS and Docker preferred.,Machine Learning Engineer
R50,Python machine learning TensorFlow feature engineering NLP model training SQL pandas deployment,Computer Vision Engineer,Develop computer vision systems using Python OpenCV CNN image classification object detection image segmentation and PyTorch or TensorFlow.,Machine Learning Engineer
R50,Python machine learning TensorFlow feature engineering NLP model training SQL pandas deployment,Generative AI Engineer,Build GenAI applications using Python LLMs transformers RAG embeddings vector databases Hugging Face NLP and prompt engineering.,Machine Learning Engineer
R50,Python machine learning TensorFlow feature engineering NLP model training SQL pandas deployment,DevOps Engineer,Automate infrastructure using Linux Git Docker Kubernetes CI/CD AWS Jenkins monitoring scripting and Terraform.,Machine Learning Engineer
R50,Python machine learning TensorFlow feature engineering NLP model training SQL pandas deployment,Cybersecurity Analyst,Monitor security using cybersecurity network security SIEM Splunk vulnerability assessment incident response threat detection firewalls IDS IPS and Wireshark.,Machine Learning Engineer
R50,Python machine learning TensorFlow feature engineering NLP model training SQL pandas deployment,Python Software Engineer,Build Python applications and backend services using Python OOP REST APIs SQL Git FastAPI Flask PostgreSQL Docker and AWS.,Machine Learning Engineer
